Unique_ID,State,District,Disease,Cases,Deaths,Start_Date,Report_Date,Status,Comments
JH/GDA/2022/16/166,Jharkhand,Godda,Chickenpox,08,00,14-04-22,Ranchi.,"Of these,",four samples were found positive for
MG/EKH/2022/16/168,Meghalaya,Influenza,A,129,00,05-04-22,RTPCR.,District RRT,investigated the outbreak. Health
KN/BGK/2023/12/238,Karnataka,Bagalkote,Chickenpox,10,00,20-03-23,21-03-23,positive for,Varicella zoster virus by IgM
MG/WGH/2023/12/241,Meghalaya,West,Garo Hills,01,01,02-03-2023,23-03-2023,anti rabies,vaccine. The deceased was bitten by
WB/SPG/2023/12/243,West,Bengal,South24 Parganas,88,00,25-03-23,25-03-23,samples collected,"and sent to SSKM, result"
WB/SPG/2023/12/244,West,Bengal,South24 Parganas,120,00,20-03-23,21-03-23,enteropathogenic organisms,were isolated.
AS/LKM/2019/17/0420,Assam,Lakhimpur,Diarrheal,37,00,22-04-19,28-04-19,01 water,sample collected; result awaited. All
AS/NCH/2019/17/0421,Assam,Dima,Hasao,02,01,22-04-19,26-04-19,presented symptoms,with vomiting and loose
AS/NGO/2019/17/0422,Assam,Nagaon,Diarrheal,20,00,25-04-19,25-04-19,Nagaon were,negative for enteropathongens. 2
TN/UDM/2019/17/0443,Tamil,Nadu,The Nilgris Forest,01,00,27-04-19,27-04-19,house survey,done. 1 serum sample collected sent
JH/GDA/2022/04/013,Jharkhand,Godda,Measles,01,00,27-01-22,28-01-22,blood sample,"was sent to RIMS, Ranchi for"
JH/GDA/2022/04/014,Jharkhand,Godda,Measles,16,00,28-01-22,30-01-22,body. Seven,blood samples and three throat swab
CT/BLD/2020/06/0102,Chhattisgarh,Balod,Chickenpox,29,00,05-02-20,07-02-20,investigated the,outbreak. House to house survey
JH/ESI/2020/06/0105,Jharkhand,East,Singhbhum Diarrheal,65,00,07-02-20,08-02-20,"loose stools,","headache, fever, pain abdomen and"
OR/KHU/2020/06/0109,Odisha,Khordha,Chickenpox,05,00,03-02-20,10-02-20,search done.,"Cases presented with fever, sore"
MH/NAB/2020/06/0114,Odisha,Nabarangpur,Chickenpox,13,00,31-01-19,Papadahandi.,District RRT,investigated the outbreak. Active
MH/BRN/2020/06/0115,Punjab,Barnala,Chickenpox,20,00,10-02-20,outbreak.,Fever survey,conducted in the affected area. Cases
Follow,up,Kerala,Thrissur COVID-19,01,00,27-01-20,left,from the,"affected country 23-1-20 and reached Cochin,"
JH/JAT/2023/18/351,Gujarat,Valsad,Diarrheal,10,00,04-05-2023,04-05-2023,belonged to,7-16 years and 55-60 years age
JH/JAT/2023/18/352,Karnataka,Davangere,Rabies,01,01,03-05-23,03-05-23,One death,occurred of 49 years old male. Case
JH/JAT/2023/18/367,Assam,Udalguri,Dengue,01,00,27-04-2023,Darrang,and came,positive for Dengue NS1 antigen. District
JH/JAT/2023/18/371,Jharkhand,Giridih,Measles,07,00,01-04-2023,belonged,to 04,months – 10 years age group. House to house
JH/JAT/2023/18/375,Kerala,Pathanamthitta,Dengue,10,00,09-04-23,NS1,and 2,Dengue IgM ELISA positive. District RRT
The,affected,cases,belonged to,4,74,years,age,group. Health,
JH/JAT/2023/18/377,Meghalaya,East,Khasi Hills Chickenpox,23,00,23-04-2023,samples,were collected.,District RRT investigated the
PB/NWS/2021/19/0181,Kerala,Kasaragod,Dengue,51,00,12-05-21,17-05-21,"PHC Vellarikund,","PHC Panathur, FHC"
PB/NWS/2021/19/0182,Kerala,Kozhikode,Dengue,43,00,10-04-21,found,positive for,all the cases. District RRT investigated
PB/NWS/2021/19/0183,Kerala,Thrissur,Brucellosis,01,00,20-04-21,positive,for Brucella,Melitensis from Jubilee Mission
CT/RGR/2019/46/1510,Chhattisgarh,Raigarh,Diarrheal,74,00,14-11-19,15-11-19,the outbreak.,House to house survey done. All
KN/CHI/2019/46/1512,Karnataka,Chitradurga,Dengue,17,01,10-11-19,12-11-19,to house,survey done. 2 serum samples collected
PB/FZA/2019/46/1521,Punjab,Fazilka,Mumps,09,00,11-11-19,13-11-19,blood samples,collected and sent to DPHL Fazilka
RJ/SRH/2019/46/1522,Rajasthan,Sirohi,CCHF,01,00,10-11-19,11-11-19,outbreak. Active,search of cases done. 01 serum
TN/MDR/2019/46/1525,Tamil,Nadu,Madurai Chikungunya,26,00,11-11-19,13-11-19,survey done.,10 Serum samples collected and sent
KN/TUM/2019/46/1528,Karnataka,Tumkur,Dengue,15,00,04-11-19,House,to house,survey done. 2 serum samples collected and
MH/JGA/2019/46/1530,Maharashtra,Jalgaon,Dengue,08,01,24-10-19,2,serum samples,collected and sent to GMC Aurangabad; were
AS/MAR/2023/22/446,Assam,Marigaon,Scrub Typhus,02,00,30-05-2023,31-05-2023,outbreak. Result,came positive for the Scrub
CT/BLD/2023/22/448,Chhattisgarh,Balod,Diarrheal,38,00,28-05-2023,03-06-2023,years. ORS,"distribution, chlorination of water"
JH/ESI/2023/22/449,Jharkhand,East,Singhbum,14,00,02-06-2023,02-06-2023,ELISA. The,affected cases were of the age
KN/RCR/2023/22/453,Karnataka,Raichur,Cholera,101,00,02-06-23,03-06-23,One stool,sample found positive for Vibrio
KL/ALP/2023/22/454,Kerala,Alappuzha,Dengue,22,00,29-05-23,02-06-23,tested positive,"by IgM ELISA, 7 by NS1"
KL/PLK/2023/22/457,Kerala,Palakkad,Diarrheal,16,00,04-06-23,05-06-23,Affected cases,were of the age group 15-17
AS/DAR/2023/22/467,Assam,Darrang,Diarrheal,07,00,25-05-2023,purpose.,Cases were,of the age group of 9-60 years. House to
KL/IDK/2023/22/474,Kerala,Idukki,Dengue,16,00,22-05-23,IgM,by ELISA.,Suspected source of outbreak was containers
KL/IDK/2023/22/475,Kerala,Idukki,Dengue,15,00,25-05-23,blood,samples came,positive for dengue IgM by ELISA.
KL/KTM/2023/22/477,Kerala,Kottayam,Dengue,05,00,24-05-2023,was,very high,(92.7). All the cases improved with
KL/PTH/2023/22/478,Kerala,Pathanamthitta,Dengue,19,00,23-05-23,Dengue,NS1 by,card test. District RRT investigated the
KL/TRC/2023/22/479,Kerala,Thrissur,Dengue,48,00,04-05-23,came,positive for,dengue (IgM ELISA and NS1 ELISA).
KL/WYN/2023/22/481,Kerala,Wayanad,Measles,29,00,01-04-23,samples,came positive,for Measles IgM by ELISA.
MH/GAD/2023/22/485,Maharashtra,Gadchiroli,Malaria,06,01,25-05-2023,were,"examined, 3",containers found positive for mosquito
KL/ERN/2021/48/0675,Kerala,Ernakulam,Diarrheal,61,00,29-10-21,06-12-21,in the,common lady’s hostel min the college
KL/TRC/2021/48/0676,Kerala,Thrissur,Diarrheal,20,00,26-11-21,31-11-21,further lab,"analysis, the stool sample did not"
MH/KOP/2021/48/0678,Maharashtra,Kolapur,Food Poisoning,05,00,03-12-21,05-12-21,Under Control,and consumed. There was a mixed age group
TL/JIL/2021/48/0681,Telangana,Jagtial,Food Poisoning,38,00,03-12-21,04-12-21,Under Control,Degree college. The cases presented with
TL/KRN/2021/48/0682,Telangana,Karimnagar,Food Poisoning,53,00,03-12-21,05-12-21,Under Control,
UP/SNB/2021/48/0683,Uttar,Pradesh,Sonbhadra Malaria,119,00,27-11-21,04-12-21,Under Control,
AS/KMM/2020/44/450,Assam,Kamrup,Metro Diarrhoeal,21,00,25-10-20,28-10-20,commensal. Water,samples collected and sent to
AS/NGO/2020/44/451,Assam,Nagaon,Diarrhoeal,21,02,28-10-20,30-10-20,Water samples,(well water & tube well water)
MH/GAD/2020/44/457,Maharashtra,Gadchiroli,Malaria,08,01,23-10-20,26-10-20,District NVBDCP,officials were informed. House
NL/MON/2020/44/458,Nagaland,Mon,Malaria,03,00,28-10-20,28-10-20,house fever,survey done. 3 blood smears samples
TN/PER/2020/50/506,Tamil,Nadu,Perambalur,08,00,09-12-20,09-12-20,stool samples,collected were negative for
BH/ARW/2020/50/508,Bihar,Rohtas,Malaria,112,00,06-12-20,house,survey done.,All 36 blood sample collected were found
CT/DHM/2023/11/216,Chhattisgarh,Dhamtari,Diarrheal,11,00,13-03-2023,15-03-2023,followed by,10-20 years. Symptomatic
JH/CHA/2023/11/217,Jharkhand,Chatra,Chickenpox,12,00,14-03-2023,17-03-2023,for Varicella,zoster virus by IgM ELISA.
JH/DEO/2023/11/218,Jharkhand,Deoghar,Diarrheal,18,00,17-03-2023,18-03-2023,was isolated.,District RRT investigated the
KL/MLP/2023/11/222,Kerala,Malappuram,Hepatitis A,28,00,14-03-23,17-03-23,warming ceremony.,Two blood samples were
WB/SPG/2023/11/224,West,Bengal,South,24,120,00,20-03-23,21-03-23,
KL/CNR/2023/11/228,Kerala,Kannur,Measles,12,00,12-02-23,were,found positive,for Measles by IgM ELISA. District RRT
TN/TRN/2023/11/231,Tamil,Nadu,Tenkasi,23,00,20-02-2023,carried,out. Chlorination,checked to 2 ppm. Disinfection with
AS/NCH/2021/40/0511,Assam,Dima,Hasao Encephalitis,01,01,02-10-21,05-10-21,Under Control,investigation. All of them were negative for
GJ/JNR/2021/40/0513,Gujarat,Jamnagar,Food Poisoning,05,01,09-10-21,09-10-21,Under Control,
GJ/NAV/2021/40/0514,Gujarat,Navsari,Cholera,72,00,04-10-21,04-10-21,"DPHL, Navsari.","Of these, one stool sample was"
GJ/SRT/2021/40/0515,Gujarat,Surat,Cholera,15,00,08-10-21,08-10-21,Surat. Of,"these, 10 water samples were found"
JH/WSI/2021/40/0516,Jharkhand,Food,Poisoning,07,00,04-10-21,05-10-21,not collected.,All cases were symptomatically
MH/GAD/2021/40/0520,Maharashtra,Gadchiroli,Dengue,04,01,04-10-21,05-10-21,Under Control,
TN/AIR/2021/40/0522,Tamil,Nadu,Ariyallur Dengue,17,00,06-10-21,07-10-21,Under Control,
TN/SLM/2021/40/0523,Tamil,Nadu,Salem Dengue,36,00,06-10-21,07-10-21,Under Control,"negative for Malaria, six blood samples tested at"
TN/SIV/2021/40/0524,Tamil,Nadu,Sivaganga Dengue,13,00,30-09-21,06-10-21,samples were,"sent to GH Devakottai. Of these,"
UP/PRT/2021/40/0527,Uttar,Pradesh,Pratapgarh Food Poisoning,11,00,01-10-21,04-10-21,Under Control,
UP/UNN/2021/40/0529,Uttar,Pradesh,Unnao Food Poisoning,51,00,08-10-21,11-10-21,Under Control,presented with vomiting and abdominal pain. No
UK/HDW/2021/40/0530,Uttarakhand,Haridwar,Food Poisoning,22,00,07-10-21,11-10-21,Under Control,
WB/PRL/2021/40/0531,West,Bengal,Purulia Cholera,28,00,03-10-21,03-10-21,sent to,"BSMCH. Result, one sample found"
KL/PLK/2021/40/0533,Kerala,Palakkad,Respiratory,30,00,26-09-21,myalgia,and sore,throat. Seven samples (Throat swab and
MH/CND/2021/40/0536,Maharashtra,Chandrapur,Malaria,09,00,22-08-21,were,found positive,for Malaria by RDT. District RRT
MH/OSM/2021/40/0537,Maharashtra,Osmanabad,Chikungunya,05,01,29-09-21,IgM,ELISA. The,deceased case was a 22 years old female.
PB/SAS/2021/40/0539,Punjab,SAS,Nagar Diarrheal,15,00,10-10-21,Health,education was,given. District RRT investigated the
UP/FAT/2021/40/0541,Uttar,Pradesh,Fatehpur,10,00,23-09-21,parotid,"swelling, fever",and abdominal pain. Lab samples
UP/GHP/2021/40/0542,Uttar,Pradesh,Ghazipur Dengue,09,00,20-09-21,were,sent to,"IMS BHU Varanasi. Of these, four samples"
AS/UAL/2020/05/0073,Assam,Udalguri,Fever,08,00,25-01-20,30-01-20,presented with,fever with maculopapulovesicular
Nagar,Haveli,Haveli,Control total of,09,03,stool,samples,collected,
GJ/BNS/2020/05/0077,Gujarat,Banaskantha,Measles,16,00,28-01-20,28-01-20,vaccination was,observed in the affected
KL/KAS/2020/05/0080,Kerala,Kasaragod,COVID-19,01,00,03-02-20,03-02-20,a train,along with a friend to reach Kanhangad.
KL/ALP/2020/05/0081,Kerala,Alappuzha,COVID-19,01,00,24-01-20,06-02-20,Cochin. On,reaching the airport he took a taxi to
MH/KOP/2020/05/0084,Maharashtra,Kolhapur,Chikungunya,02,00,29-01-20,30-01-20,water at,the construction site. A total of 06 blood
PB/NWS/2020/05/0088,Punjab,Nawanshahr,Hepatitis A,16,00,31-01-20,31-01-20,total of,"07 blood and 07 water samples collected,"
Under,age,group,is up to,8,8,blood,samples,,
PB/MOG/2020/05/0091,Punjab,Moga,Diarrheal,68,00,01-02-20,01-02-20,stool samples,collected and sent to State Public
TN/NGP/2020/05/0092,Tamil,Nadu,Nagapattinam Chickenpox,25,00,27-01-20,03-02-20,Mayiladuthurai. District,RRT investigated the
BH/NLD/2020/05/0094,Bihar,Nalanda,Chickenpox,19,00,20-01-20,involve,the whole,body. The cases were in the age group 0-10
Under,years,of,"age, among them",02,04,were,women.,,
MH/THN/2020/05/0099,Maharashtra,Thane,Dengue,06,00,20-01-20,Dengue,NS1. A,total of 05 blood samples were collected and
KN/DHA/2021/08/0087,Karnataka,Dharwad,Dog bite,05,00,23-02-21,23-02-21,by a,suspected rabid dog. District RRT
OR/PRI/2021/08/0090,Odisha,Puri,Chickenpox,23,00,27-02-21,02-03-21,Municipality. District,RRT investigated the
PN/PON/2021/08/0092,Puducherry,Puducherry,Diarrheal,108,00,22-02-21,22-02-21,samples were,sent for lab analysis to DPHL
AS/DBG/2021/08/0094,Assam,Dibrugarh,Hepatitis E,01,00,10-02-21,jaundice.,Blood sample,was sent to Microbiology Deptt.
KN/UDU/2021/08/0097,Karnataka,Udupi,Rabies,01,01,29-01-21,drinking,water and,swallowing. District RRT investigated the
AS/SNT/2023/07/140,Assam,Sonitpur,Chickenpox,20,00,16-02-2023,17-02-2023,cases were,treated symptomatically. The most
KN/KOD/2023/07/143,Karnataka,Kodagu,Diphtheria,01,01,11-02-23,13-02-23,Cornybacterium diphtheria.,District RRT
KN/YDI/2023/07/145,Karnataka,Yadgiri,Diarrheal,93,03,14-02-23,19-02-23,with drinking,water. House to house
Pradesh,Poisoning,Control,deceased cases were,6,10,years,old,males.,
CT/NBS/2023/07/151,Chhattisgarh,Kanker,Diarrheal,167,00,09-02-2023,outbreak.,House to,house surveillance was done. Symptomatic
GJ/PLK/2021/27/0273,Gujarat,Gandhi,Nagar Diarrheal,21,00,08-07-21,09-07-21,"analysis, no",pathogens were found to be isolated in
GJ/PLK/2021/27/0274,Gujarat,Gandhi,Nagar Cholera,06,00,03-07-21,05-07-21,showed the,growth of Vibrio Cholerae and 9
GJ/PLK/2021/27/0275,Gujarat,Kheda,Cholera,10,00,14-07-21,14-07-21,further lab,analysis and found positive for Vibrio
KL/PLK/2021/27/0276,Karnataka,Dharwad,Dengue,02,00,05-07-21,05-07-21,"Dharwad, out",of which 01 sample was found to be
MH/PLK/2021/27/0277,Maharashtra,Ahmednagar,Chikungunya,11,00,07/07/21,07/07/21,tested negative,"for malaria, one sample tested"
MH/PLK/2021/27/0278,Maharashtra,Amravati,Dengue,03,01,01/07/21,05/07/21,found to,be positive for Dengue by IgM ELISA. The
KL/PLK/2021/27/0281,Kerala,Palakkad,Dengue,23,00,06-06-21,"Chemmanampathy,","PHC–FHC Muthalamada,",Block–
Acute,year,old,female.,07,06,stool,samples,were,
UP/PLK/2021/27/0284,Uttar,Pradesh,Chandauli Diarrheal,42,02,27-06-21,sent,to IDSP,"Lab. Swasthya Bhawan, Lucknow out of which"
AR/WSN/2020/36/421,Leparada,Scrub,Typhus,02,02,28-08-20,28-08-20,presented with,"high fever, vomiting and"
CH/BLD/2020/36/423,Chhattisgarh,Balod,Diarrhoeal,206,00,26-08-20,02-09-20,collected and,all were found safe for drinking
MH/AMR/2020/36/426,Maharashtra,Amravati,Diarrhoeal,68,00,24-08-20,31-08-20,water samples,collected and sent to DPHL
Pradesh,Control,were,between,8,80,years,of,"age, 06",cases
MP/KAT/2020/36/431,Katni,Scrub,Typhus,02,00,24-08-20,02-09-20,samples were,"collected and sent to NIRTH,"
BH/NLD/2022/35/688,Bihar,Nalanda,Dengue,14,00,01-09-2022,03-09-2022,Under Control,
KN/KPP/2022/35/689,Karnataka,Koppal,Diphtheria,01,00,02-09-22,03-09-22,Under Control,
KN/GUL/2022/35/690,Karnataka,Kalaburagi,Dengue,13,00,01-09-22,03-09-22,Under Control,
KN/SHI/2022/35/691,Karnataka,Shivamogga,Diphtheria,01,00,28-08-22,30-08-22,Under Control,positive for Diphtheria using culture. District
KN/KRW/2022/35/692,Karnataka,Uttara,Kannada Leptospirosis,01,01,31-08-22,03-09-22,Under Control,
OR/KLN/2022/35/694,Odisha,Kalahandi,Cholera,17,01,02-09-22,04-09-22,RRT investigated,the outbreak. The deceased
OR/MBJ/2022/35/695,Odisha,Mayurbhanj,Diarrheal,13,00,01-09-22,05-09-22,drinking. District,RRT investigated the
UK/DEH/2022/35/696,Uttarakhand,Dehradun,Acute Viral,05,00,26-08-22,26-08-22,Under Control,
Cases,were,less,than,10,20,blood,samples,were,
UK/GAR/2022/35/710,Uttarakhand,Pauri,Garhwal,110,00,25-08-22,were,found negative,"for Dengue, Malaria, Scrub typhus and"
KL/PLK/2021/14/0162,Kerala,Palakkad,Dengue,07,00,01-04-21,12-04-21,of them,were found to be positive for Dengue by
MG/EKH/2021/14/0164,Meghalaya,East,Khasi Hills Diarrheal,08,00,05-04-21,08-04-21,awaited. District,RRT investigated the outbreak.
WB/HWR/2021/14/0167,West,Bengal,Howrah Diarrheal,31,00,05-04-21,06-04-21,growth of,E.coli. District RRT investigated the
BH/BHG/2019/42/1329,Bihar,Bhagalpur,Diarrheal,13,03,13-10-19,17-10-19,symptomatically. ORS,packets and chlorine
BH/JAH/2019/42/1330,Bihar,Jahanabad,Dengue,05,00,10-10-19,18-10-19,informed. House,to house fever survey done. 5
CT/RPR/2019/42/1332,Chhattisgarh,Raigarh,Diarrheal,13,00,10-10-19,18-10-19,cases treated,symptomatically. Halogen tablets and
GJ/MHS/2019/42/1333,Gujarat,Mahesana,Diarrheal,250,00,15-10-19,17-10-19,symptomatically. Halogen,tablets and ORS
HR/AMB/2019/42/1335,Haryana,Ambala,Dengue,60,02,18-10-19,20-10-19,survey done.,Out of 150 blood samples were
KL/ERN/2019/42/1340,Kerala,Ernakulam,Dengue,18,00,14-10-19,17-10-19,were informed.,House to house survey done. All
KL/KOA/2019/42/1342,Kerala,Kollam,Mumps,19,00,14-10-19,18-10-19,investigated the,outbreak. Active search of cases
KN/CKR/2019/42/1343,Karnataka,Chikkaballapur,Chikungunya,11,00,12-10-19,14-10-19,survey done.,All 2 blood samples collected and
KN/GUL/2019/42/1344,Karnataka,Kalaburagi,Chikungunya,60,00,16-10-19,17-10-19,of 34,blood samples collected and sent to DPHL;
KN/KRW/2019/42/1345,Karnataka,Uttara,Kannada Leptospirosis,01,01,10-10-19,14-10-19,sample collected,and sent to KMC Manipal; was
KN/YDI/2019/42/1346,Karnataka,Yadgiri,Chikungunya,48,00,16-10-19,19-10-19,survey done.,13 blood samples collected and sent
MP/ASH/2019/42/1348,Ashok,Nagar,Diarrheal,22,00,18-10-19,20-10-19,sent to,GMC Gwalior. Water samples collected.
TN/MDR/2019/42/1352,Tamil,Nadu,Madurai Hepatitis A,07,00,14-10-19,18-10-19,community. Out,of 7 serum samples collected and
TN/PER/2019/42/1353,Tamil,Nadu,Peramballur,22,00,16-10-19,18-10-19,survey done.,Out of 12 blood samples collected; 1
WB/PRL/2019/42/1358,West,Bengal,Purulia Diarrheal,30,00,14-10-19,14-10-19,well and,pond) collected and sent to BSMCH.
BH/JAH/2019/42/1360,Bihar,Jahanabad,Kala-Azar,03,00,23-09-19,done.,3 bone,marrow samples were collected and tested at
BH/MZP/2019/42/1361,Bihar,Muzaffarpur,Diarrheal,10,01,09-10-19,cases,treated symptomatically.,One death occurred in 5yr old
GJ/PAN/2019/42/1364,Gujarat,Panchmahal,Cholera,01,01,09-10-19,samples,collected. One,death occurred in 4yr old male child.
KL/PLK/2019/42/1365,Kerala,Palakkad,Leptospirosis,06,01,08-10-19,collected;,06 samples,were positive for Leptospirosis (IgM
KL/KOA/2019/42/1366,Kerala,Kollam,Chickenpox,11,00,27-09-19,investigated,the outbreak.,Active search of cases done in the
KN/CKR/2019/42/1367,Karnataka,Chikkaballapur,Chikungunya,19,00,08-10-19,survey,done. Out,of 2 blood samples collected and sent to SSL;
KN/CKR/2019/42/1369,Karnataka,Chikkaballapur,Dengue,24,00,09-10-19,informed.,House to,house survey done. 2 blood samples
KN/TUM/2019/42/1370,Karnataka,Tumkur,Chikungunya,22,00,26-09-19,house,survey done.,4 blood samples collected and sent to
KN/TUM/2019/42/1371,Karnataka,Tumkur,Chikungunya,20,00,09-10-19,house,survey done.,1 blood sample collected and sent to DPHL
MH/GAD/2019/42/1372,Maharashtra,Gadchiroli,JE,01,01,07-10-19,done.,Blood samples,collected; result awaited. One death
MH/LTR/2019/42/1374,Maharashtra,Latur,Dengue,28,00,15-07-19,District,NVBDCP officials,were informed. House to house
Control,done.,Out,of,9,7,samples,were,found,
UP/MUZ/2019/42/1382,Muzaffar,Nagar,Dengue,08,00,23-09-19,done.,Out of,46 blood samples collected; 8 samples were
JK/BGM/2023/08/163,Badgam,Hepatitis,A,09,00,20-02-2023,23-02-2023,A by,IgM ELISA. Four water samples were
KL/MLP/2023/08/176,Kerala,Malappuram,Diarrheal,20,00,21-01-23,for,Salmonella paratyphi.,Water samples from two sources
AR/KDI/2022/26/491,Kra,Daadi,Diarrheal,20,0,01-07-2022,02-07-2022,Under Control,drinking purpose. District RRT investigated the
KN/BGK/2022/26/494,Karnataka,Bagalkote,Diarrheal,25,00,01-07-22,02-07-22,Under Control,
KN/GUL/2022/26/495,Karnataka,Kalaburagi,Diarrheal,19,00,26-06-22,28-06-22,Under Control,
KN/MNY/2022/26/496,Karnataka,Mandya,Rabies,01,01,24-06-22,29-06-22,Under Control,
NG/KIP/2022/26/500,Nagaland,Kiphire,Diarrheal,76,00,02-07-22,03-07-22,Under Control,their village. District RRT investigated the case.
TN/VIL/2022/26/502,Tamil,Nadu,Villupuram Diarrheal,08,00,28-06-2022,28-06-2022,Under Control,potable purpose. District RRT investigated the
TL/SDT/2022/26/503,Telangana,Siddipet,Food Poisoning,132,00,26-06-22,27-06-22,Under Control,
HR/MWT/2022/26/504,Haryana,Nuh,Measles,18,00,23-05-22,Maharishi,Valmiki Infectious,"Hospital, Delhi and four"
KL/PLK/2022/26/505,Kerala,Palakkad,Hepatitis A,05,00,03-05-22,and,GMC Palakkad.,Water samples showed presence of
MH/CND/2022/26/507,Maharashtra,Chandrapur,Malaria,02,00,06-06-22,vivax.,District RRT,investigated the outbreak and fever
UP/GHP/2022/26/510,Uttar,Pradesh,Ghazipur Chickenpox,03,00,13-04-22,outbreak.,Cases were,isolated. Frequent changes of
UP/GHP/2022/26/511,Uttar,Pradesh,Ghazipur Chickenpox,05,00,14-05-22,investigated,the outbreak.,Cases were isolated. Frequent
UP/GHP/2022/26/512,Uttar,Pradesh,Ghazipur Chickenpox,15,00,12-05-22,outbreak.,Cases were,isolated. Frequent changes of
UP/LKW/2022/26/513,Uttar,Pradesh,Lucknow Food Poisoning,6,0,29-06-22,investigated,the outbreak.,All cases were given
KL/ERN/2021/13/0149,Kerala,Ernakulam,Diarrheal,19,00,28-03-21,05-04-21,nausea. 01,stool sample was collected and sent to
Under,fever,and,nausea.,02,07,water,samples,were collected,
KL/PTH/2021/47/0661,Kerala,Pathanamthitta,Food Poisoning,39,00,24-11-21,26-11-21,samples were,"sent for further lab analysis, the"
